LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,__target__
213577,2,5,1,26,0,0,0,0,0,0,38155,188580,84564,21076,19056,73458,2823,4010,2322,1374,6057,-47,0
77084,2,6,1,31,2,0,2,2,2,0,62994,68490,81536,35923,56952,61462,2450,945,543,2172,3995,1377,1
232033,2,2,1,38,-1,-1,-1,-1,-1,-1,13674,10747,18882,-255,-946,-426,926,1019,832,6561,176,-130,0
275503,2,1,1,39,0,0,0,0,0,0,165781,138061,161761,164964,164643,164492,8556,7963,117023,785,3427,2267,0
382108,2,1,1,31,0,0,0,0,0,0,130977,171880,79689,130637,162077,164046,4566,8771,17740,4608,8483,982,0
137262,2,2,2,24,0,0,0,0,0,0,83191,88882,106780,87215,12259,77277,12283,1770,8113,1806,345,2366,0
158752,1,1,1,35,-1,-1,3,2,-1,3,-1757,13603,205,480,1039,2022,1154,2779,-490,122,5501,94,1
174048,2,2,1,61,0,0,0,0,0,0,43212,62371,94549,27848,36531,40729,6894,2592,385,1249,3646,2255,0
394332,2,1,1,36,-2,-2,-2,-2,-2,-1,70383,72801,28438,24865,370082,843,27451,19518,109461,7069,42200,11486,0
140158,1,2,1,41,2,2,-1,0,0,0,33131,74436,1759,17570,1747,97446,440,868,-110,1673,2238,3020,0
225566,2,4,2,35,-2,-2,-2,-2,-2,-2,3255,2973,940,580,-2119,-617,647,2337,-1212,-404,239,-65,0
236409,2,3,0,30,-1,-1,-1,-2,-1,-1,-799,-1782,594,3926,1505,2548,-549,569,23,793,604,162,1
127612,2,2,1,28,-2,-2,-2,-2,-2,-2,178,-1046,3220,1126,389,808,9391,1506,-521,7022,157,94,0
139734,2,2,1,35,0,0,0,0,0,2,74545,116274,78345,39374,39528,103361,4345,3336,1565,6710,4469,717,0
13914,1,2,2,24,0,0,0,0,0,0,3171,14748,14043,5810,11808,14888,948,572,1714,2438,668,27,0
55158,2,1,2,24,1,2,2,2,2,2,8145,15435,9326,34356,27095,32894,1031,2557,724,1203,700,924,1
196572,1,2,2,31,-2,-2,-2,-2,-2,-2,-611,-898,1036,-1318,-942,859,587,634,-1178,38,-253,315,0
178095,1,3,1,30,2,2,0,0,0,0,194293,128183,157233,147713,186900,80934,-13,9091,4035,7975,1015,5165,1
241777,2,3,1,34,-1,-1,-1,-1,-1,-2,1532,-319,-2871,-1321,-399,-1273,28,1056,111,134,285,-101,0
163518,1,5,1,39,0,0,0,0,0,0,97584,168697,115917,8739,120864,13411,4589,11728,654,1764,2934,4673,0
732418,2,2,1,33,0,0,0,0,-1,0,101268,175794,254728,261678,219113,362737,10323,8696,8135,6530,8981,4974,1
147978,2,2,2,23,0,0,0,0,0,0,76200,94207,51710,6786,11574,20552,8997,992,256,3805,3722,13792,0
200915,2,2,1,41,-1,-1,-1,-1,-1,-1,-320,129,1581,2809,1054,-290,1178,860,-834,100,879,-76,0
74849,1,2,1,46,-1,2,2,-1,0,-1,15758,-1267,1315,1402,742,19439,-746,543,-130,468,896,429,1
611776,2,1,2,29,0,0,0,0,0,0,184834,161042,213423,64230,163368,190687,6722,94281,116355,4469,10550,2610,0
419892,2,2,2,27,1,2,0,0,0,0,591,6410,46298,111428,43035,29563,2583,9308,2855,58058,11806,1447,0
431394,1,1,2,34,-2,-2,-2,-2,-2,-2,11267,11762,2674,2519,349,886,419,2886,148,7365,1902,2118,0
136933,2,2,1,24,-1,0,0,0,0,0,14742,3104,21446,17448,14835,1079,2650,1177,179,202,431,-33,0
103430,2,1,2,23,2,2,3,2,2,2,-1647,66546,23194,31683,51079,67519,-589,2067,484,-23,1064,2088,1
249287,1,2,1,37,0,0,0,0,0,0,102218,185151,144815,81120,145567,150031,8292,11161,2253,3086,4370,2633,0
174298,2,1,2,35,-1,-1,-1,-1,-1,-1,17304,8769,14559,510,12699,13526,20190,12138,8495,5998,4141,5158,0
90632,2,2,1,39,0,2,0,0,0,0,31566,72028,90689,39591,19876,58487,4186,1543,1400,1874,2479,2335,0
104852,1,1,2,31,-1,-1,-1,0,0,0,-2148,-2307,1396,3711,6453,7784,1477,2928,2068,1409,4648,2376,0
513539,2,1,2,29,0,-1,0,0,0,0,37951,15249,16816,8175,12122,11231,1285,1131,918,5764,2989,16615,0
98976,1,2,2,48,2,0,2,0,2,2,49587,106822,52609,27911,53396,59785,7401,3541,2904,7537,680,385,0
91189,1,3,1,41,-1,0,-1,0,0,-1,77454,157417,66867,128272,60,24571,6511,7798,590,667,-123,234018,1
216412,1,6,1,47,0,0,0,0,0,0,90125,162365,215965,159945,97247,173717,7114,10813,146017,3535,7508,1004,0
277714,2,4,2,33,0,0,0,0,0,0,182108,221311,130787,121772,153065,252604,4385,13643,4576,4820,3231,3278,0
97274,2,2,2,30,1,-1,-1,-1,0,-2,4508,-87,358,-498,-184,1779,134,2210,105,4989,1521,1252,0
19859,1,2,1,24,2,2,0,-1,-1,3,170,440,19428,-712,-197,-740,344,742,226,863,-72,256,1
248367,1,1,2,37,0,0,0,0,0,0,126078,158906,63856,84468,133811,77828,9914,1005,2362,4757,3979,645,0
125054,2,2,2,27,1,2,0,0,0,0,26908,51683,41406,20245,17880,30686,740,1338,1282,1451,1472,2275,1
133314,2,2,1,24,0,0,0,0,0,0,81227,134750,41443,36220,30062,32925,8220,2518,341,-134,1122,4104,0
97248,2,5,2,48,0,0,2,0,0,0,34371,72296,37393,28864,359,-641,1683,3809,1677,1248,786,-8,0
178425,2,1,2,28,0,0,0,0,0,0,49163,48657,53256,38904,46800,45738,1390,4890,3397,1587,4082,2549,0
230741,1,1,1,36,0,0,0,0,0,0,492286,357022,238424,286659,328403,254626,12542,7270,22887,5559,6705,2283,0
31104,2,2,2,24,2,0,2,3,0,0,71337,3826,-768,1393,-670,483,-296,2011,-152,-174,2215,1735,0
79164,2,2,2,35,1,3,0,0,0,0,52689,21752,21363,35143,15652,37172,407,6916,735,31484,3589,2006,0
90825,2,2,2,25,1,2,0,0,0,0,27682,53992,54454,35344,38154,23191,2181,2161,249,752,2360,799,0
142160,2,1,2,30,0,0,0,0,0,0,60583,64779,69310,53539,100638,92778,5711,2357,1363,4704,1703,1012,0
198619,1,5,2,32,-1,0,2,-1,0,0,-1289,1003,12284,15972,268,-985,22518,1944,8938,187,3481,3609,1
89277,2,3,3,30,1,3,-2,-1,-2,-2,11101,10763,29090,970,-908,37225,141,1116,-131,-237,263,151,0
53059,2,2,2,24,0,0,0,0,0,0,36473,41311,39081,4067,5019,12499,5302,1190,-306,98,1020,365,0
212119,2,0,1,28,-1,-1,-1,-1,-1,-1,10136,9202,-523,7364,30723,6260,10931,13954,19535,85045,5704,5937,0
218105,1,5,1,34,0,0,-2,-2,-2,-2,43788,61245,56079,16803,-509,741,2040,2487,378,626,144,119,0
161114,1,3,1,39,0,0,0,-2,-2,-2,54330,60655,15134,59837,22357,922,2208,1362,1050,960,574,182,1
204801,2,2,1,33,-1,-1,-1,-2,-1,-2,1687,-1004,-690,2143,-270,-1295,-1462,579,-225,430,-58,212,1
107657,2,3,0,31,-1,-1,-1,-1,-1,0,4785,-2273,-1299,213,955,12207,-317,2586,1283,-90,73,650,1
139961,2,1,1,23,0,0,0,0,0,0,69345,114708,50456,22209,62005,75125,5696,5618,1688,2306,3738,47,0
201150,1,3,2,27,-1,-1,-1,-1,-1,-1,2000,-1244,-82,-927,555,269,-849,1294,222,12,266,2559,0
21269,2,1,1,45,2,0,2,2,2,2,14727,21631,7524,14881,24704,13478,1785,1798,730,2553,1302,240,1
54411,2,2,3,49,0,0,0,0,0,0,29817,37818,62074,45764,16178,15765,1370,2931,617,2428,1582,808,0
495631,2,4,3,45,-1,-1,-1,-1,0,0,20845,1203,17272,-110,2826,3098,1662,3035,3055,191,1940,13982,0
403599,1,2,1,31,0,0,0,0,0,0,393320,293165,276917,126870,251821,230574,24909,8669,10079,6771,8806,13122,0
251622,2,2,1,34,0,0,0,0,0,0,285924,360195,219769,188755,261334,195164,7413,13441,11186,6959,7052,3114,0
45348,1,2,1,53,1,-2,-2,0,0,0,613,43441,48112,40865,-3167,39284,176,2317,1149,67,1935,888,0
27070,1,1,1,41,-1,0,0,0,0,0,10190,-84,31591,3873,-741,989,685,512,487,361,595,344,1
264821,2,2,1,38,0,0,0,0,0,0,87534,355436,110868,224615,190066,44962,7444,34119,3276,322,14,1801,0
26292,1,1,1,26,2,3,2,2,-2,3,12058,7670,518,19906,-703,519,543,1213,-848,-451,869,197,1
230305,2,1,2,29,-1,-1,-1,-1,0,-1,1948,-924,479,1120,1882,-496,292,1007,-571,-17,91,428,1
102430,2,3,0,30,0,-1,0,-1,-1,-1,53189,31306,50607,2437,856,-245,2335,4086,2779,596,1688,558,0
227634,2,2,1,34,0,0,0,0,0,0,78370,98662,163870,146219,211289,183530,13379,6080,6510,7710,1709,14,0
57732,2,3,2,25,0,0,0,0,0,0,49473,57563,36939,43613,-1615,44358,1586,6446,-241,304,1879,436,0
239255,1,0,1,31,-1,-1,-1,-1,-1,-1,1225,1241,769,-1371,3089,874,3427,2159,336,8967,140,12,0
147646,1,1,1,33,1,-2,-2,-2,-1,-1,427,5931,18408,336,686,-53,1266,5725,4310,6321,104945,153053,0
429117,1,2,1,34,0,0,0,0,0,0,449874,497606,423145,325967,235819,155857,7236,19954,18735,16265,22787,108899,1
222000,1,1,1,31,-1,-1,-1,-2,-2,-2,2245,1184,1225,336,839,422,-774,397,-643,-70,0,389,1
406112,1,1,2,40,-1,-1,-1,-1,-1,-1,852,679,328,-94,104,139,-151,-109,101,199,75,1219,1
87130,2,5,1,33,-2,-2,-2,-2,-2,-2,1527,1552,52,772,-1102,-514,1887,1106,-430,-911,-247,-604,0
25636,2,2,3,42,2,0,0,0,0,0,2221,2753,2034,10070,20203,27794,405,814,1393,1090,2286,120,0
233681,2,2,2,31,0,0,0,0,0,0,130367,212854,172462,84705,130756,136271,14548,6423,1728,5815,1324,1010,0
21990,2,3,2,54,2,2,2,0,0,0,7659,2769,42895,48712,22639,55223,841,1786,-756,581,699,-235,1
71559,2,1,2,34,2,2,2,0,0,0,67302,16579,43166,15047,38406,42730,247,353,131,4014,1306,2661,1
58055,2,2,3,49,0,0,0,0,0,0,42223,65712,62816,10814,11647,20445,3182,3279,2350,2358,5716,-205,0
90162,1,1,1,33,-1,-1,-1,-1,-1,-1,1150,-153,707,802,390,235,256,4079,336,345,287,720,1
218625,1,0,2,48,-1,-1,-1,-1,-1,-1,13048,13624,15882,-228,3265,1030,1814,8386,1501,121065,155,4516,0
198196,2,2,2,23,1,-2,-2,-2,-2,-2,-741,5362,233,800,136,-211,245,-410,-359,261,1487,331,1
18015,2,1,2,24,0,0,0,0,0,2,15973,28660,16839,10181,12707,19440,6330,3492,944,2422,1150,-143,0
23636,1,1,2,23,-1,-1,2,2,-1,0,4064,6134,15907,-8,9021,-2830,929,8411,660,2242,1347,-324,0
173550,2,2,1,35,0,2,0,0,0,0,276,-807,8610,26986,18330,2861,680,1313,508,701,3788,1636,0
194449,2,1,1,43,-1,-1,-1,-1,-1,-1,15189,1282,15953,261,1678,21118,756,2439,1299,548,17870,1769,0
25697,1,2,1,49,2,2,0,0,0,0,14960,13929,2,9735,6747,16584,3580,491,1006,803,-77,-128,0
148639,2,2,1,34,-1,-1,-1,0,-1,-1,1244,1318,9659,11800,11942,80,-600,16310,5985,623,4094,40,1
136370,2,1,2,33,1,-1,-1,-1,-1,-1,3451,-1816,-108,5019,487,617,41845,4607,12248,9100,7817,1280,0
296973,1,6,2,31,0,0,0,0,0,0,183963,171909,169672,106528,84037,131410,12582,10569,3869,5388,8750,1827,0
233907,1,2,1,44,1,-2,-2,-2,-2,-2,-210,3071,1466,-903,187,2465,-140,239,-610,478,2223,156,0
52290,1,2,1,31,0,0,0,0,0,0,15447,5825,40795,10758,12593,18542,4085,11876,9538,4420,859,29168,0
307347,2,2,1,31,1,-2,-2,-2,-2,-2,246,818,-1004,-815,-179,-75,-1257,848,-250,194,-21,126,1
244583,1,2,2,55,0,0,0,2,2,0,97530,154020,191959,111474,87139,78857,13212,5148,3261,6872,2832,1790,0
224940,2,3,1,39,2,0,0,2,-1,0,7833,11515,9018,12134,30796,17064,-243,5179,885,3253,1363,4573,0
107707,2,3,3,38,-1,-1,-1,-1,-1,-1,1196,-683,289,1382,-1519,776,-271,188,-356,-502,1861,-278,1
29538,1,1,2,25,-1,-1,-1,-1,0,0,-2221,1276,3937,2364,2306,1459,-6,990,574,-62,1125,149,1
215735,1,1,2,23,-2,-2,-2,-2,-2,-2,1391,11493,319,-788,-1683,1394,3922,2115,-265,-209,20647,131,0
152161,2,5,1,37,0,0,0,0,0,0,42573,42310,56793,33764,48137,83453,1871,2360,164,683,2424,1141,0
69947,1,2,1,31,0,0,2,0,2,0,82460,27482,37284,24626,33976,22352,3554,2876,547,2914,1104,1321,0
236949,2,6,1,34,-2,-2,-2,-2,-2,-1,2160,1526,3592,-198,805,197,737,1477,1070,680,1374,186,0
155157,1,5,2,32,1,0,0,0,0,0,81723,150529,54114,69183,102995,191009,7143,6684,1100,2587,186,3409,1
153407,2,2,1,63,2,0,0,2,2,2,58903,104489,78501,101430,43760,55493,5265,8568,1952,4081,4524,2160,1
26321,1,2,3,49,0,0,0,0,0,0,45774,56684,17986,13192,3499,10023,7022,3547,468,89,140,-219,0
92300,2,2,1,50,2,0,0,0,0,0,43121,61617,47073,55186,46969,37579,4872,4958,2972,3299,1109,4606,1
314119,2,3,0,35,-2,-2,-2,-2,-2,-2,2267,-765,619,187,-1215,92,273,1208,126,6619,89,1550,0
56955,2,2,1,52,1,-1,-2,-2,-2,-2,-1949,2778,-1411,1025,-1196,-1153,659,509,-797,-539,-204,276,1
346230,2,2,1,42,0,0,0,0,-1,0,14202,12329,11827,7485,27656,-704,2124,3200,702,787,8524,314,1
26169,2,1,1,47,2,0,0,0,0,0,56348,53100,64002,45399,52597,38495,327,2807,1491,1797,1420,1512,1
295753,2,3,3,31,-2,-2,-2,-1,-2,-2,15517,10192,-1793,1174,-306,530,-464,1510,-573,404,1299,390,1
54741,2,1,3,46,0,0,0,0,0,0,1936,-108,1751,11532,13785,10262,3065,4150,130,51,244,-43,0
37607,2,3,3,46,-1,-1,2,0,0,0,1059,-2678,-1513,1178,-386,897,-729,56,707,95,-245,465,1
248673,2,2,2,27,-1,-1,-1,-1,-1,-1,4720,2011,-1367,268,2798,272,1633,1612,533,193,1,-432,0
520804,2,1,2,28,-2,0,-1,-1,-1,0,14924,15779,81662,18651,25603,55008,53961,16463,16463,9658,66747,4706,0
12071,2,2,2,38,1,2,2,3,-2,-2,-1772,5539,232,-193,-417,1798,220,390,-64,-222,1455,-442,1
48481,1,3,1,53,-1,2,0,0,0,0,-304,-23,995,771,21848,41198,-845,433,-131,287,4421,349,0
378414,1,2,2,30,-1,-1,-1,-1,-1,-1,1400,1,-1072,395,-860,1197,-465,1374,356,965,1813,1997,1
55913,2,3,1,38,0,0,-1,0,0,0,2818,4272,2082,654,1693,1023,716,742,1477,-108,312,314,0
229531,2,3,0,52,-1,-1,-1,-1,-1,-1,5105,242,1165,-999,1541,318,2124,881,1760,-47,1284,1679,1
471426,1,1,1,41,0,0,-2,-1,-2,-2,-286,5605,23354,-1238,1544,1792,3382,3094,469,862,2002,-42,0
94737,2,2,2,28,-1,2,2,0,0,0,2181,44225,-1048,10146,45076,46107,776,1922,-92,2648,1315,2685,0
23864,2,2,2,32,0,0,0,0,0,0,15932,27055,17859,19303,9944,19870,3193,1827,879,6402,3174,9772,0
474066,1,2,2,41,1,2,2,0,0,0,62148,63383,78697,29090,32882,12405,4769,1471,1074,7018,5972,2579,0
96573,2,1,2,36,0,0,0,0,0,0,9422,13538,15421,19499,29684,44955,4304,10415,1975,4109,-58,6113,1
21395,1,2,1,36,3,0,2,2,2,2,39288,51919,2171,41402,19985,13200,5173,2282,65,1730,50,1542,0
263261,2,3,0,36,0,0,0,0,0,0,91670,210216,191965,115594,122259,119895,10213,11117,4235,5027,3906,1730,0
89139,2,1,1,37,0,0,0,0,0,0,37905,73200,69910,24180,45960,34180,6044,1806,1066,1301,1176,3553,0
52168,2,3,1,27,-1,0,0,0,0,0,3597,1476,3609,12429,25927,807,1108,1871,1255,3379,4672,14388,0
147724,1,0,2,29,0,0,0,-1,0,0,21073,89519,18239,13498,22462,8441,1938,4708,1383,636,81,12862,0
47835,1,1,2,24,0,0,0,0,0,0,50392,62841,49418,2627,-2300,9086,1887,2198,1273,-18,833,-196,0
495872,1,1,1,25,0,-1,-1,-1,0,-1,12923,3579,14339,12404,-231,-1052,1446,10047,932,-388,6985,630,0
30018,1,2,3,24,3,0,2,2,0,2,20465,20377,10366,14424,3085,21002,487,416,85,641,1199,-71,1
15707,1,1,2,24,0,0,0,0,0,-1,17920,1992,3074,1659,1098,1471,896,605,-483,-199,-100,-142,0
83839,1,2,1,51,0,0,0,0,0,0,41775,54475,40812,19739,44327,43450,2604,1832,432,260,590,483,1
247321,2,2,1,33,-1,-1,0,0,0,0,78608,3845,12907,6964,22846,6258,9200,6282,2995,-172,3921,6995,0
94228,2,2,2,25,1,-1,-1,5,0,-1,1642,-257,-301,1517,-946,1104,-1499,185,-123,-240,914,-242,1
157483,2,2,1,36,1,-2,-2,-2,-2,-2,63330,39264,61809,1098,-1836,701,1139,2035,815,2713,1516,1234,0
88037,2,1,2,31,0,0,0,0,0,-1,21310,16810,1575,14051,22985,14053,2610,1662,543,8381,844,490,0
240391,2,0,2,30,-2,-2,-2,-2,-2,-2,58168,17300,3169,399,-950,2302,5282,1487,-162,3022,-62,19331,0
512765,1,3,1,38,1,2,2,-1,-1,-1,-1556,9333,25071,372636,24958,27578,2353,20551,5749,5482,26075,7136,0
89649,2,1,2,26,0,0,0,0,0,0,30089,33836,37145,4696,22699,1300,826,2200,686,7,1545,-114,0
96858,1,3,1,35,-1,-1,2,-1,-1,-1,10800,429,1043,-262,1630,250,1339,3368,3392,1811,1373,1898,1
51769,1,1,2,53,0,0,0,0,0,0,3279,-521,12552,18187,19914,5762,1485,294,470,62,-109,769,0
23280,2,5,1,49,0,0,0,0,0,0,10915,15250,14012,5978,5612,14088,274,1820,1729,351,1878,221,0
257197,2,6,3,32,0,-2,-2,-2,-2,-2,2377,14091,1352,5853,-1,519,236,1138,592,820,1147,385,0
520224,2,5,1,35,1,0,0,0,0,0,75101,76027,73119,72609,40408,13906,120,2140,3693,7245,1319,30,0
188455,2,5,1,33,2,-2,-2,-2,-2,-2,46586,13863,19197,10090,-561,134,3935,3640,283,-286,-114,-346,0
217356,2,3,1,35,0,0,0,-1,-1,-2,20733,12053,17095,416,-952,-1396,23885,962,1401,-201,1692,182,0
508546,2,2,2,35,-2,-2,-2,-2,-2,-2,44144,50362,17571,32366,6070,35439,1572,53589,678,83008,161,14775,0
11795,1,1,2,30,0,0,2,-1,-1,-2,18146,7038,813,6472,-705,-945,901,955,190,-306,-174,144,0
13496,2,2,1,42,3,3,2,2,2,2,13263,24765,6522,14625,30335,18887,9272,1954,468,2260,1528,-7,0
296647,1,2,2,38,-2,-2,-2,-2,-2,-2,6027,4531,2427,-655,-3238,-1068,2566,1156,-1335,-313,106,90,0
233703,2,2,0,40,0,0,0,0,0,0,11164,26893,16534,18321,21934,17677,4733,6016,1555,5707,2926,5259,0
153961,2,2,2,60,0,3,2,2,2,0,73075,20880,52635,31580,40187,64082,557,4899,1445,3019,5640,1496,1
148805,1,2,1,55,0,0,0,0,0,0,101848,135208,204937,119202,62777,100269,5250,7598,2331,8453,2931,442,1
30366,1,2,1,39,2,2,2,3,2,0,29882,20492,30220,56110,41426,54280,-123,2326,-35,2003,1880,408,1
382155,1,1,1,32,-1,-1,-1,-1,-1,-1,2866,-940,-707,2192,-792,-438,-1102,1641,389,253,281,561,1
497068,1,2,1,43,1,-2,-2,-1,-1,-1,6998,7679,22026,19346,8923,26091,35176,25207,8437,7384,25326,27307,0
136303,2,2,1,37,-1,-1,-1,-1,-1,-1,-2141,5794,12796,5875,1611,10724,3103,454,568,7178,623,919,0
239979,2,2,1,39,0,0,0,0,0,2,74306,109975,57933,25480,80150,24748,1702,3782,14588,8152,15318,4740,0
336904,2,1,1,28,-1,-1,-1,-1,-1,-1,-3388,-3198,-1396,41,252,1038,-1188,1198,-341,1934,180,1855,1
94116,2,2,2,25,0,0,0,0,0,0,81350,320021,57226,107027,28402,78675,12298,5028,240,8414,3062,11577,0
354697,2,1,1,43,-2,-2,-2,-1,-1,-1,19135,15546,13639,41263,45663,416229,3567,19045,90540,17038,11767,8241,0
49913,2,3,3,52,-1,-1,-1,0,0,-1,1393,8818,2125,794,1481,580,2,1436,814,-313,1748,-261,0
371099,1,6,1,47,0,0,0,0,0,0,122008,68978,141268,69389,93498,101605,10119,4459,1885,6038,4289,329,0
89391,2,6,1,39,-1,-1,-1,-1,-1,-1,63906,68366,23420,15896,-78,2072,2334,8171,1904,218,32231,2193,0
226274,2,1,2,31,-1,-1,-1,0,-1,0,1609,1014,3251,255,-53,1529,5532,810,158,2658,2351,77,0
52045,2,5,2,39,0,0,0,0,0,0,46838,45744,59282,1310,7547,7901,2460,3974,774,264,4721,-510,0
182395,2,4,2,32,0,0,0,0,0,0,190055,158135,109146,189411,96027,141264,4567,5485,3200,2477,2880,4460,0
150393,2,2,1,33,0,0,0,0,0,0,149541,206679,176618,204558,144439,143004,10023,12001,2960,4800,6165,3029,0
228398,2,2,2,36,0,0,0,0,0,0,219628,168134,161579,115636,108504,127169,9748,9039,3348,3397,7355,1970,0
93025,2,2,1,25,0,0,0,0,0,0,26678,61766,40632,30353,21570,28501,4396,8921,429,1873,2152,1325,0
95833,2,1,2,25,1,0,0,0,0,0,147,31234,18056,18566,39619,356,1032,224,-90,78,3538,2824,0
184326,2,3,1,40,-2,-2,-2,0,0,0,-793,17339,23192,19369,7069,9702,3067,2428,1048,7660,4628,12506,0
124384,2,2,1,40,-1,-1,-1,-1,0,-1,2962,7707,17446,6409,7836,9597,30,17313,301,1300,19475,895,1
232202,1,1,1,54,1,2,0,0,0,0,58177,100928,81726,274915,48331,64778,13710,59733,137907,4849,2888,1509,0
56212,2,2,1,40,0,0,0,0,0,0,51650,54211,62622,16463,13111,14533,1268,1621,-327,520,1090,-260,0
74399,1,4,2,33,-1,-1,-1,-1,-1,-1,9902,2897,268,8324,-174,8763,6851,2077,3635,7514,2335,887,0
207565,2,2,2,27,0,0,0,0,0,0,5161,21426,16432,13593,10649,12610,11010,3649,417,6973,3507,334,0
150860,1,2,2,34,0,0,0,0,0,0,92976,152549,127278,105892,48526,91256,4666,6654,3608,2478,1427,2712,0
308784,1,3,1,33,-1,-2,-2,-2,-2,-2,3344,-1198,1496,36,-2287,216,-1498,474,-240,5358,-25,810,0
383448,2,1,1,38,-2,-2,-2,-2,-2,-2,2884,-452,1335,934,-433,298,786,930,185,-321,-77,313,1
22198,2,2,2,23,2,2,2,0,0,0,14280,32090,1416,23385,20079,2636,76,119,-67,367,275,-26,1
377276,1,2,1,35,0,0,0,0,0,0,190701,88258,221303,64106,143516,104734,6849,11269,996,4758,8676,752,1
16758,2,1,3,51,1,0,0,0,0,0,14933,44680,15743,13655,8142,16698,1682,5214,1041,1265,464,787,0
330523,2,4,2,24,1,0,0,0,0,0,67577,253001,133143,52424,290689,56302,19561,11771,20090,5079,2854,1450,0
127962,2,2,1,41,0,0,0,0,0,0,108319,18309,11392,8921,31995,14104,4542,1451,9364,8648,961,376,0
230072,1,2,1,42,1,-2,-2,-2,-2,-2,437,-1480,170,151,-1702,1682,-1600,-144,-1267,-64,50,16,1
95917,2,2,2,22,0,0,0,0,0,0,45446,71211,55976,29166,31172,50289,1916,5157,854,585,1084,2002,0
72111,2,2,2,56,2,2,0,0,2,0,22063,70032,44046,38516,35720,45876,4340,2988,2399,2128,1440,1471,1
72272,2,1,2,31,3,3,2,2,2,2,10053,126112,8638,34645,18991,89205,5968,4122,469,891,841,8759,1
56732,2,2,1,58,1,-2,-2,-1,-2,-2,35646,1156,1159,-136,-905,-11,1414,1252,543,1731,469,-260,0
83362,1,2,1,36,2,2,0,0,0,0,59576,49948,46809,35793,42069,44727,2152,7200,1075,3148,675,3837,0
217689,2,1,2,26,-1,-1,-1,-1,-1,-1,11257,12375,11320,-1405,85,-1621,3759,2177,10605,17322,3483,12142,0
21671,2,3,0,43,1,2,2,2,3,0,81405,618,15092,17368,-2082,7346,670,1163,2152,297,1673,212,0
391512,1,2,2,39,1,-1,-1,-1,-1,-1,45489,12954,20634,12590,70363,32089,24630,11966,23726,2245,4728,17926,0
139866,2,3,1,42,-1,-1,2,-1,-1,-1,63161,63718,68516,-1425,42129,24859,3605,10212,90185,3100,1540,3797,0
135764,1,6,1,54,0,0,0,0,0,0,85269,199537,71536,28178,7941,49205,14314,3891,3780,2336,2768,-609,0
294010,2,2,1,31,0,0,0,0,0,0,170372,135155,135343,151812,90940,163310,9240,8155,4592,6014,5047,10125,0
21446,2,2,1,56,3,3,2,2,2,3,14741,15241,6813,27624,-752,16911,1826,1494,-526,644,1921,328,0
164812,1,2,1,33,-2,-2,-2,-2,-2,-2,22897,12975,2665,30902,17611,15399,11169,37495,34243,41112,4343,13765,0
30186,2,6,1,48,0,0,0,0,0,0,28776,59354,40586,8787,8718,7007,7171,2860,1779,-159,-146,-143,0
21108,1,2,2,24,2,0,2,2,2,2,13088,19900,29887,16652,29565,43746,101,993,1066,8380,355,2604,1
89508,2,2,2,25,0,0,0,0,0,0,37289,43950,37396,15117,42360,18527,237,1412,483,450,998,533,1
85434,2,1,2,25,1,0,0,0,-1,0,37073,3675,3659,40604,22305,53439,6282,4568,-186,832,3976,4462,0
324551,1,0,1,52,1,-2,-2,-2,-2,-2,59998,58588,86115,3615,42586,80484,7551,2190,1927,82733,3966,1895,0
16754,1,3,2,48,2,2,2,0,2,3,11585,9517,13906,317,716,1017,72,503,-186,443,111,3,1
170349,2,2,1,30,0,0,2,0,0,0,241,80267,53547,13279,40432,14186,2808,3296,591,246,518,6003,1
21277,1,6,1,47,-1,-1,2,0,0,0,13552,1002,14392,18630,-887,4491,-198,1107,1167,379,437,288,0
356831,2,2,1,34,1,-1,2,-1,-1,0,40695,54604,-725,-41,564,55686,120,919,-304,523,1662,3619,0
90858,1,2,1,55,0,0,0,0,0,0,62594,65996,33340,22393,25089,51617,2553,2735,5604,1992,2317,2889,0
227897,2,1,2,34,0,0,0,0,0,0,46482,101470,53151,37531,45762,66896,18999,23469,44730,21345,34141,1308,0
74331,1,1,1,33,-1,-1,-1,0,0,-1,2081,-636,3341,16392,-510,35613,-536,845,589,-266,752,282,0
85445,1,2,2,33,0,-1,0,-1,0,0,117478,6490,12209,3668,12957,652,88947,21036,11117,35647,19160,9768,0
223870,2,4,2,25,-2,2,-1,-1,-1,-1,13141,1032,2671,2022,1247,1070,3742,2380,187,251,278,1219,0
59996,2,3,3,35,0,0,0,0,0,0,45976,58400,50242,34019,36625,50518,1611,5644,3430,3413,412,868,0
50575,1,3,1,44,0,0,0,0,-2,-2,41895,42802,22908,9938,-1155,1779,1690,1807,255,2056,353,245,0
475972,1,6,1,33,0,0,0,0,0,0,65516,164008,127171,202979,139135,113270,7482,12198,4013,3266,2651,3753,0
169803,2,2,1,37,2,2,0,0,0,0,51981,191043,59570,168274,106463,73181,1384,8082,4906,1866,1280,3882,1
415477,1,2,1,43,1,2,0,0,0,0,57031,114073,45925,33560,34772,75001,5222,15530,2632,2142,1826,2248,1
